author_id,author_display_name,first_retraction_year,first_category,first_position,n_retractions,n_categories,works_count,cited_by_count,first_pub_year,last_pub_year,career_span,last_country,last_institution,country,source_id,rw_journal,rw_publisher
A5057033373,Walaa Ahmed Khairy,2022.0,EDITORIAL_COMPROMISE,middle,1,1,25.0,197.0,2014.0,2026.0,12.0,,,EG,S2764818521,Applied Nanoscience,Springer
A5057034546,Ignacio Casuso,2020.0,AUTHOR_MISCONDUCT,last,1,1,59.0,1620.0,2003.0,2026.0,23.0,FR,Inserm,FR,S206811868,Nanotechnology,IOP Publishing
A5057043949,Andrea Pérez,2020.0,AUTHOR_MISCONDUCT,last,1,1,135.0,4899.0,1998.0,2026.0,28.0,ES,Universidad de Cantabria,ES,S58171247,Journal of Product & Brand Management,Emerald
A5057044706,Akimasa Sekine,2021.0,HONEST_ERROR,middle,1,1,202.0,1777.0,2008.0,2026.0,18.0,JP,Kanagawa Cardiovascular and Respiratory Center,JP,S175946340,Cancer Science,Wiley
A5057047177,James B. Ames,2016.0,AUTHOR_MISCONDUCT,first,1,1,198.0,7310.0,1939.0,2026.0,87.0,US,University of California System,US,S39538987,Frontiers in Molecular Neuroscience,Frontiers
A5057051395,Ünal Atakan Kahraman,2015.0,AUTHOR_MISCONDUCT,first,1,1,7.0,206.0,2010.0,2020.0,10.0,TR,Sakarya University,TR,S161464388,Journal of Intelligent Manufacturing,Springer
A5057053570,Canhua Ye,2021.0,HONEST_ERROR,middle,1,1,7.0,344.0,2016.0,2022.0,6.0,CN,Shenzhen University,,S55203824,Biocell,Tech Science Press
A5057056828,Bin Xia,2019.0,AUTHOR_MISCONDUCT,middle,1,1,97.0,930.0,1995.0,2026.0,31.0,CN,Nanjing University of Posts and Telecommunications,CN,S154343897,PLoS Biology,PLoS
A5057061886,Liling Yue,2018.0,EDITORIAL_COMPROMISE,last,1,1,50.0,771.0,1997.0,2025.0,28.0,CN,Qiqihar Medical University,CN,S18647887,The Open Biomedical Engineering Journal,Bentham Open
A5057064183,Fairuza Sabirova,2022.0,AUTHOR_MISCONDUCT,first,2,1,29.0,372.0,1997.0,2024.0,27.0,,,RU,S15272795,International Journal of Emerging Technologies in Learning (iJET),International Association of Online Engineering
A5057076300,Yuko Yamada,2019.0,ETHICS_VIOLATION,middle,1,1,314.0,6989.0,1958.0,2025.0,67.0,JP,Tottori University,JP,S207372207,Journal of Arrhythmia,Wiley
A5057077502,Jung‐Sub Wi,2017.0,AUTHOR_MISCONDUCT,middle,1,1,86.0,1145.0,2004.0,2026.0,22.0,KR,Hanbat National University,KR,S2496121912,Optical Materials Express,Optica (formerly Optical Society of America -OSA-)
A5057078703,Yiping Leng,2020.0,UNCONFIRMED_CONCERNS,middle,1,1,20.0,319.0,2011.0,2026.0,15.0,CN,Central South University,CN,S104830714,FEBS Letters,Wiley
A5057081312,Fanyu Zhou,2022.0,EDITORIAL_COMPROMISE,first,1,1,6.0,5.0,2014.0,2024.0,10.0,CN,Changchun Discovery Sciences (China),CN,,ICIMTECH 21: The Sixth International Conference on Information Management and Technology,Association for Computing Machinery (ACM)
A5057082718,Sujie Zheng,2019.0,AUTHOR_MISCONDUCT,middle,2,1,35.0,201.0,2003.0,2025.0,22.0,CN,Soochow University,CN,S71256826,Immunology Letters,Elsevier
A5057084831,Shu‐Mei Liang,2019.0,AUTHOR_MISCONDUCT,middle,3,1,129.0,2700.0,1976.0,2024.0,48.0,CN,Third People's Hospital of Chengdu,TW,S168522863,Cancer Research,American Association for Cancer Research
A5057088387,Bjørn Tore Gjertsen,2019.0,UNCONFIRMED_CONCERNS,middle,1,1,513.0,13937.0,1991.0,2026.0,35.0,NO,Haukeland University Hospital,NO,S2752781272,Haematologica,Ferrata Storti Foundation
A5057091183,Mahmoud Reza Saybani,2021.0,AUTHOR_MISCONDUCT,first,1,1,15.0,388.0,2010.0,2021.0,11.0,MY,University of Malaya,IR,S65753830,Soft Computing,Springer
A5057091716,Norka Márquez Blanco,2021.0,AUTHOR_MISCONDUCT,middle,1,1,5.0,5.0,2012.0,2024.0,12.0,CO,Universidad Libre de Colombia,CO,S2764900261,International Conference on Data Mining and Big Data,Springer
A5057096944,Barbara Forró,2020.0,UNCONFIRMED_CONCERNS,middle,1,1,33.0,312.0,2013.0,2026.0,13.0,HU,University of Pecs,,S189281586,Emerging Infectious Diseases,Centers for Disease Control and Prevention
A5057097139,Gisela Maria Dellamora Ortiz,2022.0,AUTHOR_MISCONDUCT,middle,1,1,22.0,184.0,2003.0,2022.0,19.0,BR,Universidade Federal do Rio de Janeiro,BR,S4210223135,Food Science and Technology International: Ciencia y Tecnología de los Alimentos Internacional,SAGE Publications
A5057097666,Marina Cords,2020.0,HONEST_ERROR,last,1,1,146.0,7972.0,1984.0,2026.0,42.0,US,New York Consortium in Evolutionary Primatology,US,S170105747,Hormones and Behavior,Elsevier
A5057099990,Bin Huang,2018.0,HONEST_ERROR,middle,1,1,192.0,2001.0,1996.0,2025.0,29.0,CN,Tongji University,CN,S45161156,Journal of Surgical Research,Elsevier
A5057100441,Yang Shu,2021.0,HONEST_ERROR,middle,1,1,202.0,3789.0,1995.0,2025.0,30.0,CN,Shandong University of Traditional Chinese Medicine,CN,S89326922,Journal of Biomaterials Applications,SAGE Publications
A5057101284,FU Shang-zhi,2015.0,AUTHOR_MISCONDUCT,middle,1,1,6.0,4.0,2000.0,2006.0,6.0,CN,Chinese People's Liberation Army,CN,S198727964,Oncology,Karger
A5057109250,Hao Xu,2017.0,HONEST_ERROR,middle,1,1,252.0,7032.0,1985.0,2026.0,41.0,CN,First Affiliated Hospital of Guangzhou Medical University,CN,S95395365,Molecular Medicine Reports,Spandidos
A5057110108,Raffaella Tudisco,2015.0,AUTHOR_MISCONDUCT,middle,2,1,158.0,2326.0,1960.0,2026.0,66.0,IT,University of Naples Federico II,IT,S2764451103,Food and Nutrition Sciences,Scientific Research Publishing (SCIRP)
A5057119363,Hesham Ali El Enshasy,2022.0,EDITORIAL_COMPROMISE,middle,5,1,402.0,9624.0,1995.0,2025.0,30.0,EG,City of Scientific Research and Technological Applications,EG,S202381698,PLoS One,PLoS
A5057121154,Stanislav Bodnar,2020.0,HONEST_ERROR,middle,1,1,23.0,816.0,2017.0,2026.0,9.0,DE,Schott (Germany),DE,S24807848,Physical Review Letters,American Physical Society
A5057122491,Qingyue Wang,2018.0,AUTHOR_MISCONDUCT,first,1,1,353.0,3783.0,1988.0,2026.0,38.0,CN,Beijing Union University,JP,S86852077,Science of The Total Environment,Elsevier
A5057122986,Sanyog Jain,2015.0,AUTHOR_MISCONDUCT,middle,1,1,292.0,12723.0,2002.0,2026.0,24.0,IN,National Institute of Pharmaceutical Education and Research,IN,S155115410,Bioconjugate Chemistry,American Chemical Society (ACS)
A5057131136,Jamshed Y. Uppal,2015.0,AUTHOR_MISCONDUCT,middle,1,1,47.0,296.0,1989.0,2024.0,35.0,US,Catholic University of America,US,S141184754,Economic Modelling,Elsevier
A5057131701,Chun Pan,2022.0,AUTHOR_MISCONDUCT,middle,1,1,115.0,2938.0,2003.0,2026.0,23.0,CN,Guizhou University,CN,S2061155,Stem Cell Research & Therapy,Springer - Biomed Central (BMC)
A5057131771,H. S. Shukla,2018.0,AUTHOR_MISCONDUCT,last,1,1,222.0,2910.0,1958.0,2025.0,67.0,IN,Institute of Medical Sciences,,S78060005,Mitochondrial DNA Part A,Taylor and Francis
A5057136828,Diana Ovejero,2021.0,UNCONFIRMED_CONCERNS,middle,1,1,59.0,955.0,2012.0,2026.0,14.0,ES,Hospital Del Mar,ES,S4210172589,SSRN: Preprints with the Lancet,Elsevier
A5057138636,P. Claverie,2021.0,AUTHOR_MISCONDUCT,middle,2,1,132.0,4878.0,1965.0,2016.0,51.0,FR,Centre National de la Recherche Scientifique,FR,S2913398011,World Electric Vehicle Journal,MDPI
A5057140021,Xiang-nan Zhang,2015.0,AUTHOR_MISCONDUCT,middle,2,1,16.0,303.0,2008.0,2015.0,7.0,CN,Jiangxi Normal University,CN,S55626769,Materials Letters,Elsevier
A5057145569,Hiroshige Fujishiro,2018.0,HONEST_ERROR,middle,1,1,175.0,10263.0,2004.0,2026.0,22.0,JP,DMG Mori (Japan),JP,S203050076,Neuroscience Letters,Elsevier
A5057147306,Jian Huang,2019.0,UNCONFIRMED_CONCERNS,middle,2,1,179.0,3838.0,1989.0,2026.0,37.0,,,CN,S180034465,Cellular Reprogramming,Mary Ann Liebert
A5057148118,Xiaoyong Zhong,2021.0,AUTHOR_MISCONDUCT,middle,1,1,6.0,40.0,2012.0,2024.0,12.0,CN,China University of Mining and Technology,CN,S38407038,Arabian Journal of Geosciences,Springer
A5057152498,Fei Xiao,2022.0,UNCONFIRMED_CONCERNS,middle,1,1,55.0,334.0,2002.0,2026.0,24.0,CN,81th Hospital of PLA,CN,S36980176,Computational and Mathematical Methods in Medicine,Hindawi
A5057155032,Sohan Ram,2022.0,AUTHOR_MISCONDUCT,middle,1,1,3.0,29.0,1986.0,2021.0,35.0,,,,S4210189194,IOP Conference Series: Materials Science and Engineering,IOP Publishing
A5057156475,N. S. Bisht,2015.0,AUTHOR_MISCONDUCT,last,1,1,106.0,1007.0,1978.0,2025.0,47.0,,,IN,S197197320,Physiology and Molecular Biology of Plants: An International Journal of Functional Plant Biology,Springer
A5057161101,Hui Wang,2022.0,HONEST_ERROR,last,1,1,290.0,4336.0,1954.0,2025.0,71.0,CN,Hebei Medical University,CN,S2489428960,"Artificial Cells, Nanomedicine, and Biotechnology",Taylor and Francis
A5057162873,V. Ravindra Babu,2019.0,AUTHOR_MISCONDUCT,middle,1,1,81.0,1377.0,1985.0,2026.0,41.0,IN,Pondicherry Institute of Medical Sciences,IN,S2493613807,Frontiers in Plant Science,Frontiers
A5057163105,José Ricardo de Albergaría Barbosa,2019.0,AUTHOR_MISCONDUCT,last,1,1,112.0,753.0,1997.0,2025.0,28.0,BR,Universidade Estadual de Campinas (UNICAMP),BR,S172431672,Journal of Periodontal & Implant Science,Korean Academy of Periodontology
A5057164265,Robert Pola,2022.0,AUTHOR_MISCONDUCT,middle,1,1,80.0,2218.0,2005.0,2026.0,21.0,CZ,"Czech Academy of Sciences, Institute of Macromolecular Chemistry",CZ,S196734849,Scientific Reports,Springer - Nature Publishing Group
A5057166040,Mike Chaponda,2022.0,HONEST_ERROR,middle,1,1,57.0,1033.0,2011.0,2026.0,15.0,ZM,Northrise University,ZM,S3880285,Science,American Association for the Advancement of Science (AAAS)
A5057168646,Mehmet E. Uz,2020.0,AUTHOR_MISCONDUCT,first,2,1,85.0,720.0,1981.0,2025.0,44.0,TR,Adnan Menderes University,AU,S194443205,Experimental Techniques,Springer
A5057171517,正樹 福島,2022.0,UNCONFIRMED_CONCERNS,first,1,1,43.0,0.0,1978.0,2021.0,43.0,,,,S4306543617,Cancer Biotherapy & Radiopharmaceuticals,Mary Ann Liebert
A5057172017,Anna Pastore,2019.0,HONEST_ERROR,middle,1,1,160.0,6719.0,1993.0,2026.0,33.0,IT,Bambino Gesù Children's Hospital,IT,S118357697,Brain,Oxford University Press
A5057172597,Zhendong Cai,2017.0,AUTHOR_MISCONDUCT,last,1,1,65.0,969.0,2009.0,2026.0,17.0,CN,Ningbo University,CN,S130214813,Cancer Cell International,BioMed Central (BMC)
A5057173312,Tianyong Hou,2022.0,AUTHOR_MISCONDUCT,middle,1,1,92.0,2391.0,1998.0,2026.0,28.0,CN,Army Medical University,CN,S2061155,Stem Cell Research & Therapy,Springer - Biomed Central (BMC)
A5057174835,Fabrizio Iacono,2016.0,AUTHOR_MISCONDUCT,first,2,1,66.0,894.0,1984.0,2025.0,41.0,IT,University of Molise,IT,S59961522,BMC Surgery,BioMed Central (BMC)
A5057176768,Bassel F. El‐Rayes,2016.0,AUTHOR_MISCONDUCT,middle,2,1,701.0,16231.0,2006.0,2026.0,20.0,US,University of Alabama at Birmingham,US,S53807158,Journal of Cellular Biochemistry,Wiley
A5057178901,Wen‐Ching Wang,2016.0,AUTHOR_MISCONDUCT,middle,1,1,165.0,5083.0,1974.0,2026.0,52.0,TW,National Tsing Hua University,TW,S126644158,Oncotarget,Impact Journals
A5057186176,Qi Fang,2020.0,HONEST_ERROR,middle,1,1,171.0,3251.0,1998.0,2026.0,28.0,CN,Nanjing Agricultural University,,S1336409049,eLife,eLife Sciences Publications
A5057186568,Yajing Yan,2022.0,UNCONFIRMED_CONCERNS,middle,1,1,48.0,1287.0,2011.0,2026.0,15.0,CN,Ministry of Ecology and Environment,CN,S134155688,Geofluids,Hindawi
A5057188726,Xiaoqian Ding,2020.0,AUTHOR_MISCONDUCT,middle,1,1,70.0,653.0,2006.0,2026.0,20.0,CN,Prince Philip Dental Hospital,CN,S53807158,Journal of Cellular Biochemistry,Wiley
A5057189669,Bruno Paiva,2018.0,UNCONFIRMED_CONCERNS,last,1,1,821.0,26617.0,1992.0,2026.0,34.0,ES,Navarre Institute of Health Research,ES,S4210172139,Methods in Molecular Biology,Springer
A5057193170,Amr T. El-Kashif,2016.0,AUTHOR_MISCONDUCT,last,1,1,14.0,194.0,2009.0,2016.0,7.0,EG,Cairo University,EG,S4210209315,Journal of the Egyptian National Cancer Institute,Elsevier
A5057194476,Kyoung‐Tag Do,2022.0,AUTHOR_MISCONDUCT,last,1,1,52.0,646.0,2009.0,2025.0,16.0,KR,Jeju National University,KR,S4210212351,Veterinary Medicine and Science,Wiley
A5057207523,Bianca Rocca,2022.0,UNCLASSIFIED,last,1,1,251.0,50490.0,1981.0,2026.0,45.0,,,,S91067379,Cardiovascular Research,Oxford University Press
A5057214899,Vincenzo Mastellone,2015.0,AUTHOR_MISCONDUCT,first,2,1,92.0,1715.0,2004.0,2026.0,22.0,IT,University of Naples Federico II,IT,S2764451103,Food and Nutrition Sciences,Scientific Research Publishing (SCIRP)
A5057216128,Letícia Martins Ignácio-Souza,2016.0,AUTHOR_MISCONDUCT,middle,1,1,76.0,1487.0,2009.0,2026.0,17.0,BR,Universidade Estadual de Campinas (UNICAMP),BR,S140251998,The Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology (ASBMB)
A5057219162,Hywel Morgan,2020.0,EDITORIAL_COMPROMISE,last,1,1,592.0,25594.0,1951.0,2026.0,75.0,GB,Whiteley Clinic,GB,S19579164,Journal of Infection,Elsevier
A5057222945,Biswajit Bhattacharya,2021.0,HONEST_ERROR,middle,1,1,271.0,2228.0,2012.0,2026.0,14.0,DE,Federal Institute For Materials Research and Testing,IN,S64187185,Nature Communications,Springer - Nature Publishing Group
A5057224675,Longzhe Jin,2020.0,AUTHOR_MISCONDUCT,middle,1,1,174.0,1047.0,1985.0,2025.0,40.0,CN,China University of Mining and Technology,CN,S129676613,Applied Thermal Engineering,Elsevier
A5057225090,Moataza H Omran,2015.0,AUTHOR_MISCONDUCT,middle,1,1,26.0,297.0,1993.0,2025.0,32.0,,,EG,S59718605,Journal of Immunoassay & Immunochemistry,Taylor and Francis
A5057225196,Muhammad Naeem Anjum,2022.0,AUTHOR_MISCONDUCT,last,1,1,34.0,650.0,2008.0,2025.0,17.0,PK,Abdul Wali Khan University Mardan,PK,S2489428960,"Artificial Cells, Nanomedicine, and Biotechnology",Taylor and Francis
A5057227301,Haiying Su,2022.0,AUTHOR_MISCONDUCT,last,1,1,8.0,142.0,2018.0,2022.0,4.0,CN,Jining First People's Hospital,CN,S68195922,Journal of Physiology and Biochemistry,Springer
A5057228969,Yizhi Zhang,2021.0,AUTHOR_MISCONDUCT,last,1,1,262.0,5407.0,2001.0,2026.0,25.0,US,Purdue University West Lafayette,CN,S175775512,Life Sciences,Elsevier
A5057228985,Ursula J. Buchholz,2020.0,AUTHOR_MISCONDUCT,middle,1,1,156.0,9910.0,1994.0,2026.0,32.0,,,US,S202381698,PLoS One,PLoS
A5057230603,Jun Huang,2021.0,AUTHOR_MISCONDUCT,middle,1,1,25.0,767.0,1997.0,2025.0,28.0,,,CN,S38407038,Arabian Journal of Geosciences,Springer
A5057231340,Hafiz T. A. Khan,2020.0,AUTHOR_MISCONDUCT,last,1,1,279.0,3286.0,1991.0,2025.0,34.0,PK,Jinnah Postgraduate Medical Center,GB,S139458144,"Illness, Crisis & Loss",SAGE Publications
A5057236549,Yu Fang,2022.0,EDITORIAL_COMPROMISE,first,1,1,171.0,2527.0,1996.0,2025.0,29.0,CN,Suzhou University of Science and Technology,CN,,ICIMTECH 21: The Sixth International Conference on Information Management and Technology,Association for Computing Machinery (ACM)
A5057236564,Samira Khabbazi,2022.0,AUTHOR_MISCONDUCT,middle,1,1,17.0,577.0,2012.0,2019.0,7.0,AU,University of Queensland,AU,S43643205,Journal of Cellular Physiology,Wiley
A5057236595,Wenxing Dong,2021.0,UNCONFIRMED_CONCERNS,middle,2,1,7.0,182.0,2008.0,2025.0,17.0,CN,Xi'an Medical University,,S4210187594,Journal of Physics: Conference Series,IOP Publishing
A5057237632,Tamar Hanoch,2017.0,AUTHOR_MISCONDUCT,middle,4,1,36.0,2102.0,1995.0,2023.0,28.0,IL,Weizmann Institute of Science,IL,S140251998,The Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology (ASBMB)
A5057240577,Anastasis Stephanou,2022.0,HONEST_ERROR,last,1,1,48.0,958.0,1990.0,2025.0,35.0,CY,European University Cyprus,CY,S185208586,Cell Death & Disease,Springer - Nature Publishing Group
A5057241386,Mingguo Zhai,2015.0,AUTHOR_MISCONDUCT,middle,1,1,342.0,21480.0,1985.0,2025.0,40.0,CN,Shandong University,CN,S107629180,Lithos,Elsevier
A5057258772,Evangelos Kontopantelis,2020.0,HONEST_ERROR,middle,1,1,528.0,28363.0,2001.0,2026.0,25.0,SG,National University of Singapore,GB,S4210217848,JAMA Network Open,American Medical Association
A5057259502,Francesco D’Andrea,2022.0,HONEST_ERROR,first,1,1,75.0,567.0,1985.0,2025.0,40.0,,,IT,S167996400,Journal of Topology and Analysis,World Scientific Publishing Company
A5057263475,Huawei Ma,2021.0,AUTHOR_MISCONDUCT,middle,1,1,91.0,763.0,2010.0,2026.0,16.0,CN,Guangxi Academy of Fishery Sciences,CN,S2764883586,Aquaculture Reports,Elsevier
A5057267330,José Martínez Millán,2016.0,AUTHOR_MISCONDUCT,first,1,1,278.0,443.0,1978.0,2024.0,46.0,ES,Universidad Autónoma de Madrid,,S154977142,Hispania Sacra,Consejo Superior de Investigaciones Científicas (CSIC)
A5057271431,Joe Breit,2017.0,HONEST_ERROR,middle,1,1,15.0,169.0,2007.0,2017.0,10.0,,,US,S2765059294,Energy Technology,Wiley
A5057277301,Gaoyang Lin,2022.0,UNCONFIRMED_CONCERNS,middle,1,1,29.0,231.0,2014.0,2026.0,12.0,CN,Qingdao University,CN,S36625193,Journal of Healthcare Engineering,Hindawi
A5057278186,Alan K. Chang,2021.0,AUTHOR_MISCONDUCT,middle,1,1,111.0,3776.0,1982.0,2025.0,43.0,CN,Wenzhou University,CN,S202381698,PLoS One,PLoS
A5057280670,Yen‐Wen Lu,2022.0,AUTHOR_MISCONDUCT,last,1,1,107.0,1731.0,1999.0,2025.0,26.0,TW,National Taiwan University of Science and Technology,TW,S24701761,Macromolecular Materials and Engineering,Wiley
A5057282648,Ya‐Jun Hou,2020.0,AUTHOR_MISCONDUCT,middle,2,1,109.0,3483.0,2005.0,2025.0,20.0,CN,Jiangsu Province Hospital,CN,S156181945,Biosensors & Bioelectronics,Elsevier
A5057285248,Yin Long,2021.0,UNCONFIRMED_CONCERNS,first,1,1,164.0,2745.0,2006.0,2026.0,20.0,CN,Xiangtan University,CN,S179157397,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023)
A5057286844,Simten Dağdaş,2018.0,AUTHOR_MISCONDUCT,middle,1,1,108.0,429.0,1998.0,2026.0,28.0,,Ankara Bilkent City Hospital,TR,S195061619,Hematology,Taylor and Francis
A5057288829,Shahid Ghazi,2018.0,AUTHOR_MISCONDUCT,middle,1,1,68.0,766.0,2005.0,2025.0,20.0,PK,University of the Punjab,PK,S93565542,Marine and Petroleum Geology,Elsevier
A5057291063,Yukihiko Ogihara,2016.0,AUTHOR_MISCONDUCT,middle,1,1,33.0,169.0,1991.0,2022.0,31.0,JP,Tokyo Medical University,JP,S2764383928,Journal of Intensive Care,BioMed Central (BMC)
A5057292726,Victoria Pilkington,2022.0,UNCONFIRMED_CONCERNS,middle,1,1,35.0,1001.0,2018.0,2025.0,7.0,GB,Imperial College London,GB,S2735126445,Open Forum Infectious Diseases,Oxford University Press
A5057296359,Yadong Jiang,2016.0,AUTHOR_MISCONDUCT,last,1,1,415.0,8595.0,1988.0,2026.0,38.0,CN,Fudan University,CN,S164001016,ACS Applied Materials & Interfaces,American Chemical Society (ACS)
A5057296536,Mehdi Rahimi‐Nasrabadi,2015.0,AUTHOR_MISCONDUCT,first,1,1,270.0,11157.0,2000.0,2025.0,25.0,IR,Baqiyatallah University of Medical Sciences,,S140963590,Chemical Engineering Communications,Taylor and Francis
A5057300753,Taiyuan Li,2018.0,UNCONFIRMED_CONCERNS,last,1,1,75.0,1103.0,1999.0,2025.0,26.0,CN,Nanchang University,CN,S196734849,Scientific Reports,Springer - Nature Publishing Group
A5057306365,Komal Tariq,2022.0,EDITORIAL_COMPROMISE,middle,1,1,24.0,49.0,2016.0,2026.0,10.0,,,PK,S202381698,PLoS One,PLoS
A5057308257,Sudha Warrier,2022.0,HONEST_ERROR,last,1,1,80.0,3176.0,1987.0,2026.0,39.0,,,AU,S202381698,PLoS One,PLoS
A5057311332,Ömer Uysal,2015.0,AUTHOR_MISCONDUCT,middle,1,1,273.0,4967.0,1981.0,2026.0,45.0,TR,Istanbul University-Cerrahpaşa,,S4210231941,Turkish Journal of Gastroenterology,AVES Yayincilik Ltd
A5057312382,Muhammad Salman Shabbir,2020.0,UNCONFIRMED_CONCERNS,middle,2,2,111.0,3362.0,2011.0,2026.0,15.0,GB,York St John University,MY,S2737251451,Management Science Letters,Growing Science Publishing Company
A5057312745,Sanjiva Bimal,2021.0,AUTHOR_MISCONDUCT,middle,3,1,95.0,1434.0,1990.0,2022.0,32.0,IN,Rajendra Memorial Research Institute of Medical Sciences,IN,S2595292759,Frontiers in Immunology,Frontiers
A5057312978,Da-Ming Shen,2017.0,EDITORIAL_COMPROMISE,middle,1,1,4.0,142.0,2003.0,2015.0,12.0,CN,Fudan University,CN,S12644804,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer
A5057313803,I. A. Kheyfets,2020.0,HONEST_ERROR,middle,1,1,23.0,132.0,2007.0,2016.0,9.0,,,AU,S53533005,International Journal of Impotence Research,Springer - Nature Publishing Group
A5057316510,Pang Zhen Ling,2018.0,EDITORIAL_COMPROMISE,middle,2,1,3.0,19.0,2010.0,2015.0,5.0,CN,Nanyang Normal University,CN,S18647887,The Open Biomedical Engineering Journal,Bentham Open
A5057320256,Shahid Khalil,2022.0,HONEST_ERROR,last,1,1,12.0,253.0,1972.0,2022.0,50.0,EG,Ministry of Water Resources and Irrigation,PK,S202381698,PLoS One,PLoS
A5057320721,Keith Fluegge,2015.0,EDITORIAL_COMPROMISE,first,1,1,88.0,465.0,2012.0,2025.0,13.0,US,Ohio Department of Health,US,S202381698,PLoS One,PLoS
A5057321587,Xiaoping Huang,2022.0,AUTHOR_MISCONDUCT,middle,1,1,198.0,5529.0,1993.0,2026.0,33.0,CN,South China Sea Institute Of Oceanology,CN,S132108250,Frontiers in Pharmacology,Frontiers
A5057324196,Colby Lokey,2018.0,HONEST_ERROR,middle,1,1,8.0,569.0,2015.0,2024.0,9.0,US,National Center for Injury Prevention and Control,,S183158886,Morbidity and Mortality Weekly Report (MMWR),Centers for Disease Control and Prevention
A5057325359,Koki Tamashiro,2019.0,AUTHOR_MISCONDUCT,middle,1,1,6.0,5.0,2012.0,2016.0,4.0,JP,The University of Osaka,JP,S158178784,Welding International,Taylor and Francis
A5057325416,Tim Friede,2015.0,UNCONFIRMED_CONCERNS,middle,2,1,638.0,20395.0,2000.0,2026.0,26.0,CH,FIND,CH,S4210172715,Cochrane Database of Systematic Reviews,Wiley
A5057328449,Bahram Rashidkhani,2015.0,UNCONFIRMED_CONCERNS,middle,1,1,225.0,4323.0,2003.0,2025.0,22.0,IR,Iran University of Medical Sciences,IR,S2765018450,Journal of Paramedical Sciences,"School of Allied Medical Sciences, Shahid Beheshti University of Medical Sciences (SBUMS)"
